date,entity,category,metric,value,currency,unit
2023-04-01,Parsel-B,Hıyar,weather_index,63,,index
2023-04-01,Parsel-B,Hıyar,yield_per_m3,12.09,,kg/m3
2023-04-01,Parsel-B,Mısır,yield_kg,7041,,kg
2023-04-01,Parsel-B,Mısır,irrigation_m3,298,,m3
2023-04-01,Parsel-B,Mısır,fertilizer_kg,71,,kg
2023-04-01,Parsel-B,Mısır,weather_index,83,,index
2023-04-01,Parsel-B,Mısır,yield_per_m3,23.63,,kg/m3
2023-04-01,Parsel-C,Domates,yield_kg,4376,,kg
2023-04-01,Parsel-C,Domates,irrigation_m3,300,,m3
2023-04-01,Parsel-C,Domates,fertilizer_kg,53,,kg
2023-04-01,Parsel-C,Domates,weather_index,80,,index
2023-04-01,Parsel-C,Domates,yield_per_m3,14.59,,kg/m3
2023-04-01,Parsel-C,Biber,yield_kg,4562,,kg
2023-04-01,Parsel-C,Biber,irrigation_m3,366,,m3
2023-04-01,Parsel-C,Biber,fertilizer_kg,53,,kg
2023-04-01,Parsel-C,Biber,weather_index,69,,index
2023-04-01,Parsel-C,Biber,yield_per_m3,12.46,,kg/m3
2023-04-01,Parsel-C,Patlıcan,yield_kg,4837,,kg
2023-04-01,Parsel-C,Patlıcan,irrigation_m3,378,,m3
2023-04-01,Parsel-C,Patlıcan,fertilizer_kg,77,,kg
2023-04-01,Parsel-C,Patlıcan,weather_index,74,,index
2023-04-01,Parsel-C,Patlıcan,yield_per_m3,12.8,,kg/m3
2023-04-01,Parsel-C,Hıyar,yield_kg,4865,,kg
2023-04-01,Parsel-C,Hıyar,irrigation_m3,340,,m3
2023-04-01,Parsel-C,Hıyar,fertilizer_kg,50,,kg
2023-04-01,Parsel-C,Hıyar,weather_index,67,,index
2023-04-01,Parsel-C,Hıyar,yield_per_m3,14.31,,kg/m3
2023-04-01,Parsel-C,Mısır,yield_kg,7792,,kg
2023-04-01,Parsel-C,Mısır,irrigation_m3,357,,m3
2023-04-01,Parsel-C,Mısır,fertilizer_kg,63,,kg
2023-04-01,Parsel-C,Mısır,weather_index,86,,index
2023-04-01,Parsel-C,Mısır,yield_per_m3,21.83,,kg/m3
2023-04-01,Parsel-D,Domates,yield_kg,5419,,kg
2023-04-01,Parsel-D,Domates,irrigation_m3,329,,m3
2023-04-01,Parsel-D,Domates,fertilizer_kg,72,,kg
2023-04-01,Parsel-D,Domates,weather_index,86,,index
2023-04-01,Parsel-D,Domates,yield_per_m3,16.47,,kg/m3
2023-04-01,Parsel-D,Biber,yield_kg,4404,,kg
2023-04-01,Parsel-D,Biber,irrigation_m3,262,,m3
2023-04-01,Parsel-D,Biber,fertilizer_kg,72,,kg
2023-04-01,Parsel-D,Biber,weather_index,86,,index
2023-04-01,Parsel-D,Biber,yield_per_m3,16.81,,kg/m3
2023-04-01,Parsel-D,Patlıcan,yield_kg,4721,,kg
2023-04-01,Parsel-D,Patlıcan,irrigation_m3,303,,m3
2023-04-01,Parsel-D,Patlıcan,fertilizer_kg,64,,kg
2023-04-01,Parsel-D,Patlıcan,weather_index,60,,index
2023-04-01,Parsel-D,Patlıcan,yield_per_m3,15.58,,kg/m3
2023-04-01,Parsel-D,Hıyar,yield_kg,5241,,kg
2023-04-01,Parsel-D,Hıyar,irrigation_m3,259,,m3
2023-04-01,Parsel-D,Hıyar,fertilizer_kg,51,,kg
2023-04-01,Parsel-D,Hıyar,weather_index,82,,index
2023-04-01,Parsel-D,Hıyar,yield_per_m3,20.24,,kg/m3
2023-04-01,Parsel-D,Mısır,yield_kg,7822,,kg
2023-04-01,Parsel-D,Mısır,irrigation_m3,335,,m3
2023-04-01,Parsel-D,Mısır,fertilizer_kg,64,,kg
2023-04-01,Parsel-D,Mısır,weather_index,63,,index
2023-04-01,Parsel-D,Mısır,yield_per_m3,23.35,,kg/m3
2023-04-01,Parsel-E,Domates,yield_kg,4395,,kg
2023-04-01,Parsel-E,Domates,irrigation_m3,266,,m3
2023-04-01,Parsel-E,Domates,fertilizer_kg,66,,kg
2023-04-01,Parsel-E,Domates,weather_index,60,,index
2023-04-01,Parsel-E,Domates,yield_per_m3,16.52,,kg/m3
2023-04-01,Parsel-E,Biber,yield_kg,4856,,kg
2023-04-01,Parsel-E,Biber,irrigation_m3,387,,m3
2023-04-01,Parsel-E,Biber,fertilizer_kg,78,,kg
2023-04-01,Parsel-E,Biber,weather_index,90,,index
2023-04-01,Parsel-E,Biber,yield_per_m3,12.55,,kg/m3
2023-04-01,Parsel-E,Patlıcan,yield_kg,4763,,kg
2023-04-01,Parsel-E,Patlıcan,irrigation_m3,334,,m3
2023-04-01,Parsel-E,Patlıcan,fertilizer_kg,73,,kg
2023-04-01,Parsel-E,Patlıcan,weather_index,74,,index
2023-04-01,Parsel-E,Patlıcan,yield_per_m3,14.26,,kg/m3
2023-04-01,Parsel-E,Hıyar,yield_kg,4571,,kg
2023-04-01,Parsel-E,Hıyar,irrigation_m3,344,,m3
2023-04-01,Parsel-E,Hıyar,fertilizer_kg,73,,kg
2023-04-01,Parsel-E,Hıyar,weather_index,78,,index
2023-04-01,Parsel-E,Hıyar,yield_per_m3,13.29,,kg/m3
2023-04-01,Parsel-E,Mısır,yield_kg,7150,,kg
2023-04-01,Parsel-E,Mısır,irrigation_m3,391,,m3
2023-04-01,Parsel-E,Mısır,fertilizer_kg,61,,kg
2023-04-01,Parsel-E,Mısır,weather_index,91,,index
2023-04-01,Parsel-E,Mısır,yield_per_m3,18.29,,kg/m3
2023-05-01,Parsel-A,Domates,yield_kg,8529,,kg
2023-05-01,Parsel-A,Domates,irrigation_m3,585,,m3
2023-05-01,Parsel-A,Domates,fertilizer_kg,64,,kg
2023-05-01,Parsel-A,Domates,weather_index,90,,index
2023-05-01,Parsel-A,Domates,yield_per_m3,14.58,,kg/m3
2023-05-01,Parsel-A,Biber,yield_kg,9076,,kg
2023-05-01,Parsel-A,Biber,irrigation_m3,699,,m3
2023-05-01,Parsel-A,Biber,fertilizer_kg,62,,kg
2023-05-01,Parsel-A,Biber,weather_index,66,,index
2023-05-01,Parsel-A,Biber,yield_per_m3,12.98,,kg/m3
2023-05-01,Parsel-A,Patlıcan,yield_kg,8632,,kg
2023-05-01,Parsel-A,Patlıcan,irrigation_m3,605,,m3
2023-05-01,Parsel-A,Patlıcan,fertilizer_kg,74,,kg
2023-05-01,Parsel-A,Patlıcan,weather_index,83,,index
2023-05-01,Parsel-A,Patlıcan,yield_per_m3,14.27,,kg/m3
2023-05-01,Parsel-A,Hıyar,yield_kg,8949,,kg
2023-05-01,Parsel-A,Hıyar,irrigation_m3,491,,m3
2023-05-01,Parsel-A,Hıyar,fertilizer_kg,66,,kg
2023-05-01,Parsel-A,Hıyar,weather_index,68,,index
2023-05-01,Parsel-A,Hıyar,yield_per_m3,18.23,,kg/m3
2023-05-01,Parsel-A,Mısır,yield_kg,13732,,kg
2023-05-01,Parsel-A,Mısır,irrigation_m3,660,,m3
2023-05-01,Parsel-A,Mısır,fertilizer_kg,58,,kg
2023-05-01,Parsel-A,Mısır,weather_index,86,,index
2023-05-01,Parsel-A,Mısır,yield_per_m3,20.81,,kg/m3
2023-05-01,Parsel-B,Domates,yield_kg,9194,,kg
2023-05-01,Parsel-B,Domates,irrigation_m3,548,,m3
2023-05-01,Parsel-B,Domates,fertilizer_kg,70,,kg
2023-05-01,Parsel-B,Domates,weather_index,79,,index
2023-05-01,Parsel-B,Domates,yield_per_m3,16.78,,kg/m3
2023-05-01,Parsel-B,Biber,yield_kg,8336,,kg
2023-05-01,Parsel-B,Biber,irrigation_m3,489,,m3
2023-05-01,Parsel-B,Biber,fertilizer_kg,62,,kg
2023-05-01,Parsel-B,Biber,weather_index,86,,index
2023-05-01,Parsel-B,Biber,yield_per_m3,17.05,,kg/m3
2023-05-01,Parsel-B,Patlıcan,yield_kg,7787,,kg
2023-05-01,Parsel-B,Patlıcan,irrigation_m3,740,,m3
2023-05-01,Parsel-B,Patlıcan,fertilizer_kg,51,,kg
2023-05-01,Parsel-B,Patlıcan,weather_index,89,,index
2023-05-01,Parsel-B,Patlıcan,yield_per_m3,10.52,,kg/m3
2023-05-01,Parsel-B,Hıyar,yield_kg,7793,,kg
2023-05-01,Parsel-B,Hıyar,irrigation_m3,688,,m3
2023-05-01,Parsel-B,Hıyar,fertilizer_kg,55,,kg
2023-05-01,Parsel-B,Hıyar,weather_index,87,,index
2023-05-01,Parsel-B,Hıyar,yield_per_m3,11.33,,kg/m3
2023-05-01,Parsel-B,Mısır,yield_kg,14923,,kg
2023-05-01,Parsel-B,Mısır,irrigation_m3,599,,m3
2023-05-01,Parsel-B,Mısır,fertilizer_kg,53,,kg
2023-05-01,Parsel-B,Mısır,weather_index,70,,index
2023-05-01,Parsel-B,Mısır,yield_per_m3,24.91,,kg/m3
2023-05-01,Parsel-C,Domates,yield_kg,9394,,kg
2023-05-01,Parsel-C,Domates,irrigation_m3,710,,m3
2023-05-01,Parsel-C,Domates,fertilizer_kg,69,,kg
2023-05-01,Parsel-C,Domates,weather_index,85,,index
2023-05-01,Parsel-C,Domates,yield_per_m3,13.23,,kg/m3
2023-05-01,Parsel-C,Biber,yield_kg,9331,,kg
2023-05-01,Parsel-C,Biber,irrigation_m3,567,,m3
2023-05-01,Parsel-C,Biber,fertilizer_kg,51,,kg
2023-05-01,Parsel-C,Biber,weather_index,66,,index
2023-05-01,Parsel-C,Biber,yield_per_m3,16.46,,kg/m3
2023-05-01,Parsel-C,Patlıcan,yield_kg,7992,,kg
2023-05-01,Parsel-C,Patlıcan,irrigation_m3,568,,m3
2023-05-01,Parsel-C,Patlıcan,fertilizer_kg,73,,kg
2023-05-01,Parsel-C,Patlıcan,weather_index,87,,index
2023-05-01,Parsel-C,Patlıcan,yield_per_m3,14.07,,kg/m3
2023-05-01,Parsel-C,Hıyar,yield_kg,10359,,kg
2023-05-01,Parsel-C,Hıyar,irrigation_m3,644,,m3
2023-05-01,Parsel-C,Hıyar,fertilizer_kg,65,,kg
2023-05-01,Parsel-C,Hıyar,weather_index,79,,index
2023-05-01,Parsel-C,Hıyar,yield_per_m3,16.09,,kg/m3
2023-05-01,Parsel-C,Mısır,yield_kg,12524,,kg
2023-05-01,Parsel-C,Mısır,irrigation_m3,533,,m3
2023-05-01,Parsel-C,Mısır,fertilizer_kg,60,,kg
2023-05-01,Parsel-C,Mısır,weather_index,61,,index
2023-05-01,Parsel-C,Mısır,yield_per_m3,23.5,,kg/m3
2023-05-01,Parsel-D,Domates,yield_kg,10376,,kg
2023-05-01,Parsel-D,Domates,irrigation_m3,645,,m3
2023-05-01,Parsel-D,Domates,fertilizer_kg,64,,kg
2023-05-01,Parsel-D,Domates,weather_index,87,,index
2023-05-01,Parsel-D,Domates,yield_per_m3,16.09,,kg/m3
2023-05-01,Parsel-D,Biber,yield_kg,9334,,kg
2023-05-01,Parsel-D,Biber,irrigation_m3,542,,m3
2023-05-01,Parsel-D,Biber,fertilizer_kg,60,,kg
2023-05-01,Parsel-D,Biber,weather_index,86,,index
2023-05-01,Parsel-D,Biber,yield_per_m3,17.22,,kg/m3
2023-05-01,Parsel-D,Patlıcan,yield_kg,9723,,kg
2023-05-01,Parsel-D,Patlıcan,irrigation_m3,524,,m3
2023-05-01,Parsel-D,Patlıcan,fertilizer_kg,76,,kg
2023-05-01,Parsel-D,Patlıcan,weather_index,84,,index
2023-05-01,Parsel-D,Patlıcan,yield_per_m3,18.56,,kg/m3
2023-05-01,Parsel-D,Hıyar,yield_kg,9649,,kg
2023-05-01,Parsel-D,Hıyar,irrigation_m3,738,,m3
2023-05-01,Parsel-D,Hıyar,fertilizer_kg,57,,kg
2023-05-01,Parsel-D,Hıyar,weather_index,81,,index
2023-05-01,Parsel-D,Hıyar,yield_per_m3,13.07,,kg/m3
2023-05-01,Parsel-D,Mısır,yield_kg,14550,,kg
2023-05-01,Parsel-D,Mısır,irrigation_m3,533,,m3
2023-05-01,Parsel-D,Mısır,fertilizer_kg,62,,kg
2023-05-01,Parsel-D,Mısır,weather_index,61,,index
2023-05-01,Parsel-D,Mısır,yield_per_m3,27.3,,kg/m3
2023-05-01,Parsel-E,Domates,yield_kg,9638,,kg
2023-05-01,Parsel-E,Domates,irrigation_m3,633,,m3
2023-05-01,Parsel-E,Domates,fertilizer_kg,52,,kg
2023-05-01,Parsel-E,Domates,weather_index,88,,index
2023-05-01,Parsel-E,Domates,yield_per_m3,15.23,,kg/m3
2023-05-01,Parsel-E,Biber,yield_kg,8154,,kg
2023-05-01,Parsel-E,Biber,irrigation_m3,477,,m3
2023-05-01,Parsel-E,Biber,fertilizer_kg,72,,kg
2023-05-01,Parsel-E,Biber,weather_index,68,,index
2023-05-01,Parsel-E,Biber,yield_per_m3,17.09,,kg/m3
2023-05-01,Parsel-E,Patlıcan,yield_kg,9112,,kg
2023-05-01,Parsel-E,Patlıcan,irrigation_m3,475,,m3
2023-05-01,Parsel-E,Patlıcan,fertilizer_kg,64,,kg
2023-05-01,Parsel-E,Patlıcan,weather_index,67,,index
2023-05-01,Parsel-E,Patlıcan,yield_per_m3,19.18,,kg/m3
2023-05-01,Parsel-E,Hıyar,yield_kg,8340,,kg
2023-05-01,Parsel-E,Hıyar,irrigation_m3,569,,m3
2023-05-01,Parsel-E,Hıyar,fertilizer_kg,72,,kg
2023-05-01,Parsel-E,Hıyar,weather_index,60,,index
2023-05-01,Parsel-E,Hıyar,yield_per_m3,14.66,,kg/m3
2023-05-01,Parsel-E,Mısır,yield_kg,12099,,kg
2023-05-01,Parsel-E,Mısır,irrigation_m3,550,,m3
2023-05-01,Parsel-E,Mısır,fertilizer_kg,52,,kg
2023-05-01,Parsel-E,Mısır,weather_index,94,,index
2023-05-01,Parsel-E,Mısır,yield_per_m3,22,,kg/m3
2023-06-01,Parsel-A,Domates,yield_kg,10274,,kg
2023-06-01,Parsel-A,Domates,irrigation_m3,636,,m3
2023-06-01,Parsel-A,Domates,fertilizer_kg,52,,kg
2023-06-01,Parsel-A,Domates,weather_index,77,,index
2023-06-01,Parsel-A,Domates,yield_per_m3,16.15,,kg/m3
2023-06-01,Parsel-A,Biber,yield_kg,9214,,kg
2023-06-01,Parsel-A,Biber,irrigation_m3,634,,m3
2023-06-01,Parsel-A,Biber,fertilizer_kg,73,,kg
2023-06-01,Parsel-A,Biber,weather_index,94,,index
2023-06-01,Parsel-A,Biber,yield_per_m3,14.53,,kg/m3
2023-06-01,Parsel-A,Patlıcan,yield_kg,8525,,kg
2023-06-01,Parsel-A,Patlıcan,irrigation_m3,459,,m3
2023-06-01,Parsel-A,Patlıcan,fertilizer_kg,70,,kg
2023-06-01,Parsel-A,Patlıcan,weather_index,73,,index
2023-06-01,Parsel-A,Patlıcan,yield_per_m3,18.57,,kg/m3
2023-06-01,Parsel-A,Hıyar,yield_kg,8161,,kg
2023-06-01,Parsel-A,Hıyar,irrigation_m3,460,,m3
2023-06-01,Parsel-A,Hıyar,fertilizer_kg,57,,kg
2023-06-01,Parsel-A,Hıyar,weather_index,71,,index
2023-06-01,Parsel-A,Hıyar,yield_per_m3,17.74,,kg/m3
2023-06-01,Parsel-A,Mısır,yield_kg,12068,,kg
2023-06-01,Parsel-A,Mısır,irrigation_m3,708,,m3
2023-06-01,Parsel-A,Mısır,fertilizer_kg,72,,kg
2023-06-01,Parsel-A,Mısır,weather_index,80,,index
2023-06-01,Parsel-A,Mısır,yield_per_m3,17.05,,kg/m3
2023-06-01,Parsel-B,Domates,yield_kg,10259,,kg
2023-06-01,Parsel-B,Domates,irrigation_m3,655,,m3
2023-06-01,Parsel-B,Domates,fertilizer_kg,55,,kg
2023-06-01,Parsel-B,Domates,weather_index,61,,index
2023-06-01,Parsel-B,Domates,yield_per_m3,15.66,,kg/m3
2023-06-01,Parsel-B,Biber,yield_kg,8282,,kg
2023-06-01,Parsel-B,Biber,irrigation_m3,683,,m3
2023-06-01,Parsel-B,Biber,fertilizer_kg,68,,kg
2023-06-01,Parsel-B,Biber,weather_index,78,,index
2023-06-01,Parsel-B,Biber,yield_per_m3,12.13,,kg/m3
2023-06-01,Parsel-B,Patlıcan,yield_kg,9622,,kg
2023-06-01,Parsel-B,Patlıcan,irrigation_m3,644,,m3
2023-06-01,Parsel-B,Patlıcan,fertilizer_kg,55,,kg
2023-06-01,Parsel-B,Patlıcan,weather_index,75,,index
2023-06-01,Parsel-B,Patlıcan,yield_per_m3,14.94,,kg/m3
2023-06-01,Parsel-B,Hıyar,yield_kg,7736,,kg
2023-06-01,Parsel-B,Hıyar,irrigation_m3,589,,m3
2023-06-01,Parsel-B,Hıyar,fertilizer_kg,59,,kg
2023-06-01,Parsel-B,Hıyar,weather_index,73,,index
2023-06-01,Parsel-B,Hıyar,yield_per_m3,13.13,,kg/m3
2023-06-01,Parsel-B,Mısır,yield_kg,14290,,kg
2023-06-01,Parsel-B,Mısır,irrigation_m3,725,,m3
2023-06-01,Parsel-B,Mısır,fertilizer_kg,70,,kg
2023-06-01,Parsel-B,Mısır,weather_index,62,,index
2023-06-01,Parsel-B,Mısır,yield_per_m3,19.71,,kg/m3
2023-06-01,Parsel-C,Domates,yield_kg,8560,,kg
2023-06-01,Parsel-C,Domates,irrigation_m3,591,,m3
2023-06-01,Parsel-C,Domates,fertilizer_kg,74,,kg
2023-06-01,Parsel-C,Domates,weather_index,70,,index
2023-06-01,Parsel-C,Domates,yield_per_m3,14.48,,kg/m3
2023-06-01,Parsel-C,Biber,yield_kg,8848,,kg
2023-06-01,Parsel-C,Biber,irrigation_m3,593,,m3
2023-06-01,Parsel-C,Biber,fertilizer_kg,75,,kg
2023-06-01,Parsel-C,Biber,weather_index,83,,index
2023-06-01,Parsel-C,Biber,yield_per_m3,14.92,,kg/m3
2023-06-01,Parsel-C,Patlıcan,yield_kg,8526,,kg
2023-06-01,Parsel-C,Patlıcan,irrigation_m3,462,,m3
2023-06-01,Parsel-C,Patlıcan,fertilizer_kg,72,,kg
2023-06-01,Parsel-C,Patlıcan,weather_index,84,,index
2023-06-01,Parsel-C,Patlıcan,yield_per_m3,18.45,,kg/m3
2023-06-01,Parsel-C,Hıyar,yield_kg,9932,,kg
2023-06-01,Parsel-C,Hıyar,irrigation_m3,501,,m3
2023-06-01,Parsel-C,Hıyar,fertilizer_kg,51,,kg
2023-06-01,Parsel-C,Hıyar,weather_index,63,,index
2023-06-01,Parsel-C,Hıyar,yield_per_m3,19.82,,kg/m3
2023-06-01,Parsel-C,Mısır,yield_kg,12804,,kg
2023-06-01,Parsel-C,Mısır,irrigation_m3,635,,m3
2023-06-01,Parsel-C,Mısır,fertilizer_kg,63,,kg
2023-06-01,Parsel-C,Mısır,weather_index,68,,index
2023-06-01,Parsel-C,Mısır,yield_per_m3,20.16,,kg/m3
2023-06-01,Parsel-D,Domates,yield_kg,7773,,kg
2023-06-01,Parsel-D,Domates,irrigation_m3,749,,m3
2023-06-01,Parsel-D,Domates,fertilizer_kg,56,,kg
2023-06-01,Parsel-D,Domates,weather_index,66,,index
2023-06-01,Parsel-D,Domates,yield_per_m3,10.38,,kg/m3
2023-06-01,Parsel-D,Biber,yield_kg,10422,,kg
2023-06-01,Parsel-D,Biber,irrigation_m3,586,,m3
2023-06-01,Parsel-D,Biber,fertilizer_kg,58,,kg
2023-06-01,Parsel-D,Biber,weather_index,81,,index
2023-06-01,Parsel-D,Biber,yield_per_m3,17.78,,kg/m3
2023-06-01,Parsel-D,Patlıcan,yield_kg,8887,,kg
2023-06-01,Parsel-D,Patlıcan,irrigation_m3,590,,m3
2023-06-01,Parsel-D,Patlıcan,fertilizer_kg,78,,kg
2023-06-01,Parsel-D,Patlıcan,weather_index,80,,index
2023-06-01,Parsel-D,Patlıcan,yield_per_m3,15.06,,kg/m3
2023-06-01,Parsel-D,Hıyar,yield_kg,9298,,kg
2023-06-01,Parsel-D,Hıyar,irrigation_m3,510,,m3
2023-06-01,Parsel-D,Hıyar,fertilizer_kg,57,,kg
2023-06-01,Parsel-D,Hıyar,weather_index,65,,index
2023-06-01,Parsel-D,Hıyar,yield_per_m3,18.23,,kg/m3
2023-06-01,Parsel-D,Mısır,yield_kg,14673,,kg
2023-06-01,Parsel-D,Mısır,irrigation_m3,689,,m3
2023-06-01,Parsel-D,Mısır,fertilizer_kg,51,,kg
2023-06-01,Parsel-D,Mısır,weather_index,71,,index
2023-06-01,Parsel-D,Mısır,yield_per_m3,21.3,,kg/m3
2023-06-01,Parsel-E,Domates,yield_kg,9069,,kg
2023-06-01,Parsel-E,Domates,irrigation_m3,692,,m3
2023-06-01,Parsel-E,Domates,fertilizer_kg,52,,kg
2023-06-01,Parsel-E,Domates,weather_index,75,,index
2023-06-01,Parsel-E,Domates,yield_per_m3,13.11,,kg/m3
2023-06-01,Parsel-E,Biber,yield_kg,10099,,kg
2023-06-01,Parsel-E,Biber,irrigation_m3,589,,m3
2023-06-01,Parsel-E,Biber,fertilizer_kg,70,,kg
2023-06-01,Parsel-E,Biber,weather_index,81,,index
2023-06-01,Parsel-E,Biber,yield_per_m3,17.15,,kg/m3
2023-06-01,Parsel-E,Patlıcan,yield_kg,9633,,kg
2023-06-01,Parsel-E,Patlıcan,irrigation_m3,623,,m3
2023-06-01,Parsel-E,Patlıcan,fertilizer_kg,73,,kg
2023-06-01,Parsel-E,Patlıcan,weather_index,92,,index
2023-06-01,Parsel-E,Patlıcan,yield_per_m3,15.46,,kg/m3
2023-06-01,Parsel-E,Hıyar,yield_kg,8052,,kg
2023-06-01,Parsel-E,Hıyar,irrigation_m3,594,,m3
2023-06-01,Parsel-E,Hıyar,fertilizer_kg,67,,kg
2023-06-01,Parsel-E,Hıyar,weather_index,70,,index
2023-06-01,Parsel-E,Hıyar,yield_per_m3,13.56,,kg/m3
2023-06-01,Parsel-E,Mısır,yield_kg,14088,,kg
2023-06-01,Parsel-E,Mısır,irrigation_m3,483,,m3
2023-06-01,Parsel-E,Mısır,fertilizer_kg,76,,kg
2023-06-01,Parsel-E,Mısır,weather_index,85,,index
2023-06-01,Parsel-E,Mısır,yield_per_m3,29.17,,kg/m3
2023-07-01,Parsel-A,Domates,yield_kg,7827,,kg
2023-07-01,Parsel-A,Domates,irrigation_m3,553,,m3
2023-07-01,Parsel-A,Domates,fertilizer_kg,62,,kg
2023-07-01,Parsel-A,Domates,weather_index,68,,index
2023-07-01,Parsel-A,Domates,yield_per_m3,14.15,,kg/m3
2023-07-01,Parsel-A,Biber,yield_kg,8513,,kg
2023-07-01,Parsel-A,Biber,irrigation_m3,592,,m3
2023-07-01,Parsel-A,Biber,fertilizer_kg,68,,kg
2023-07-01,Parsel-A,Biber,weather_index,71,,index
2023-07-01,Parsel-A,Biber,yield_per_m3,14.38,,kg/m3
2023-07-01,Parsel-A,Patlıcan,yield_kg,10380,,kg
2023-07-01,Parsel-A,Patlıcan,irrigation_m3,514,,m3
2023-07-01,Parsel-A,Patlıcan,fertilizer_kg,51,,kg
2023-07-01,Parsel-A,Patlıcan,weather_index,61,,index
2023-07-01,Parsel-A,Patlıcan,yield_per_m3,20.19,,kg/m3
2023-07-01,Parsel-A,Hıyar,yield_kg,9950,,kg
2023-07-01,Parsel-A,Hıyar,irrigation_m3,560,,m3
2023-07-01,Parsel-A,Hıyar,fertilizer_kg,67,,kg
2023-07-01,Parsel-A,Hıyar,weather_index,81,,index
2023-07-01,Parsel-A,Hıyar,yield_per_m3,17.77,,kg/m3
2023-07-01,Parsel-A,Mısır,yield_kg,13262,,kg
2023-07-01,Parsel-A,Mısır,irrigation_m3,745,,m3
2023-07-01,Parsel-A,Mısır,fertilizer_kg,56,,kg
2023-07-01,Parsel-A,Mısır,weather_index,94,,index
2023-07-01,Parsel-A,Mısır,yield_per_m3,17.8,,kg/m3
2023-07-01,Parsel-B,Domates,yield_kg,8005,,kg
2023-07-01,Parsel-B,Domates,irrigation_m3,736,,m3
2023-07-01,Parsel-B,Domates,fertilizer_kg,72,,kg
2023-07-01,Parsel-B,Domates,weather_index,64,,index
2023-07-01,Parsel-B,Domates,yield_per_m3,10.88,,kg/m3
2023-07-01,Parsel-B,Biber,yield_kg,8867,,kg
2023-07-01,Parsel-B,Biber,irrigation_m3,526,,m3
2023-07-01,Parsel-B,Biber,fertilizer_kg,56,,kg
2023-07-01,Parsel-B,Biber,weather_index,94,,index
2023-07-01,Parsel-B,Biber,yield_per_m3,16.86,,kg/m3
2023-07-01,Parsel-B,Patlıcan,yield_kg,9829,,kg
2023-07-01,Parsel-B,Patlıcan,irrigation_m3,708,,m3
2023-07-01,Parsel-B,Patlıcan,fertilizer_kg,75,,kg
2023-07-01,Parsel-B,Patlıcan,weather_index,86,,index
2023-07-01,Parsel-B,Patlıcan,yield_per_m3,13.88,,kg/m3
2023-07-01,Parsel-B,Hıyar,yield_kg,9590,,kg
2023-07-01,Parsel-B,Hıyar,irrigation_m3,542,,m3
2023-07-01,Parsel-B,Hıyar,fertilizer_kg,73,,kg
2023-07-01,Parsel-B,Hıyar,weather_index,90,,index
2023-07-01,Parsel-B,Hıyar,yield_per_m3,17.69,,kg/m3
2023-07-01,Parsel-B,Mısır,yield_kg,12865,,kg
2023-07-01,Parsel-B,Mısır,irrigation_m3,621,,m3
2023-07-01,Parsel-B,Mısır,fertilizer_kg,69,,kg
2023-07-01,Parsel-B,Mısır,weather_index,86,,index
2023-07-01,Parsel-B,Mısır,yield_per_m3,20.72,,kg/m3
2023-07-01,Parsel-C,Domates,yield_kg,8276,,kg
2023-07-01,Parsel-C,Domates,irrigation_m3,713,,m3
2023-07-01,Parsel-C,Domates,fertilizer_kg,53,,kg
2023-07-01,Parsel-C,Domates,weather_index,76,,index
2023-07-01,Parsel-C,Domates,yield_per_m3,11.61,,kg/m3
2023-07-01,Parsel-C,Biber,yield_kg,8654,,kg
2023-07-01,Parsel-C,Biber,irrigation_m3,501,,m3
2023-07-01,Parsel-C,Biber,fertilizer_kg,70,,kg
2023-07-01,Parsel-C,Biber,weather_index,75,,index
2023-07-01,Parsel-C,Biber,yield_per_m3,17.27,,kg/m3
2023-07-01,Parsel-C,Patlıcan,yield_kg,9838,,kg
2023-07-01,Parsel-C,Patlıcan,irrigation_m3,494,,m3
2023-07-01,Parsel-C,Patlıcan,fertilizer_kg,58,,kg
2023-07-01,Parsel-C,Patlıcan,weather_index,70,,index
2023-07-01,Parsel-C,Patlıcan,yield_per_m3,19.91,,kg/m3
2023-07-01,Parsel-C,Hıyar,yield_kg,8695,,kg
2023-07-01,Parsel-C,Hıyar,irrigation_m3,674,,m3
2023-07-01,Parsel-C,Hıyar,fertilizer_kg,62,,kg
2023-07-01,Parsel-C,Hıyar,weather_index,86,,index
2023-07-01,Parsel-C,Hıyar,yield_per_m3,12.9,,kg/m3
2023-07-01,Parsel-C,Mısır,yield_kg,13984,,kg
2023-07-01,Parsel-C,Mısır,irrigation_m3,457,,m3
2023-07-01,Parsel-C,Mısır,fertilizer_kg,59,,kg
2023-07-01,Parsel-C,Mısır,weather_index,91,,index
2023-07-01,Parsel-C,Mısır,yield_per_m3,30.6,,kg/m3
2023-07-01,Parsel-D,Domates,yield_kg,8644,,kg
2023-07-01,Parsel-D,Domates,irrigation_m3,699,,m3
2023-07-01,Parsel-D,Domates,fertilizer_kg,64,,kg
2023-07-01,Parsel-D,Domates,weather_index,73,,index
2023-07-01,Parsel-D,Domates,yield_per_m3,12.37,,kg/m3
2023-07-01,Parsel-D,Biber,yield_kg,10248,,kg
2023-07-01,Parsel-D,Biber,irrigation_m3,651,,m3
2023-07-01,Parsel-D,Biber,fertilizer_kg,53,,kg
2023-07-01,Parsel-D,Biber,weather_index,79,,index
2023-07-01,Parsel-D,Biber,yield_per_m3,15.74,,kg/m3
2023-07-01,Parsel-D,Patlıcan,yield_kg,9488,,kg
