date,entity,category,metric,value,currency,unit
2023-05-07,Beşiktaş Şubesi,Hafta İçi,avg_check_tl,244,TL,
2023-05-07,Beşiktaş Şubesi,Hafta İçi,revenue_tl,91893,TL,
2023-05-07,Beşiktaş Şubesi,Hafta İçi,food_cost_tl,26364,TL,
2023-05-07,Beşiktaş Şubesi,Hafta İçi,food_cost_percent,28.7,,%
2023-05-07,Beşiktaş Şubesi,Hafta İçi,labor_hours,150,,saat
2023-05-07,Beşiktaş Şubesi,Hafta İçi,labor_cost_tl,6768,TL,
2023-05-07,Beşiktaş Şubesi,Hafta İçi,gross_profit_tl,58761,TL,
2023-05-07,Beşiktaş Şubesi,Hafta İçi,gross_profit_percent,63.9,,%
2023-05-07,Beşiktaş Şubesi,Hafta Sonu,covers,467,,masa
2023-05-07,Beşiktaş Şubesi,Hafta Sonu,avg_check_tl,200,TL,
2023-05-07,Beşiktaş Şubesi,Hafta Sonu,revenue_tl,93603,TL,
2023-05-07,Beşiktaş Şubesi,Hafta Sonu,food_cost_tl,29570,TL,
2023-05-07,Beşiktaş Şubesi,Hafta Sonu,food_cost_percent,31.6,,%
2023-05-07,Beşiktaş Şubesi,Hafta Sonu,labor_hours,187,,saat
2023-05-07,Beşiktaş Şubesi,Hafta Sonu,labor_cost_tl,8406,TL,
2023-05-07,Beşiktaş Şubesi,Hafta Sonu,gross_profit_tl,55627,TL,
2023-05-07,Beşiktaş Şubesi,Hafta Sonu,gross_profit_percent,59.4,,%
2023-05-07,Nişantaşı Şubesi,Hafta İçi,covers,293,,masa
2023-05-07,Nişantaşı Şubesi,Hafta İçi,avg_check_tl,191,TL,
2023-05-07,Nişantaşı Şubesi,Hafta İçi,revenue_tl,56085,TL,
2023-05-07,Nişantaşı Şubesi,Hafta İçi,food_cost_tl,17348,TL,
2023-05-07,Nişantaşı Şubesi,Hafta İçi,food_cost_percent,30.9,,%
2023-05-07,Nişantaşı Şubesi,Hafta İçi,labor_hours,117,,saat
2023-05-07,Nişantaşı Şubesi,Hafta İçi,labor_cost_tl,5274,TL,
2023-05-07,Nişantaşı Şubesi,Hafta İçi,gross_profit_tl,33463,TL,
2023-05-07,Nişantaşı Şubesi,Hafta İçi,gross_profit_percent,59.7,,%
2023-05-07,Nişantaşı Şubesi,Hafta Sonu,covers,466,,masa
2023-05-07,Nişantaşı Şubesi,Hafta Sonu,avg_check_tl,209,TL,
2023-05-07,Nişantaşı Şubesi,Hafta Sonu,revenue_tl,97520,TL,
2023-05-07,Nişantaşı Şubesi,Hafta Sonu,food_cost_tl,30409,TL,
2023-05-07,Nişantaşı Şubesi,Hafta Sonu,food_cost_percent,31.2,,%
2023-05-07,Nişantaşı Şubesi,Hafta Sonu,labor_hours,186,,saat
2023-05-07,Nişantaşı Şubesi,Hafta Sonu,labor_cost_tl,8388,TL,
2023-05-07,Nişantaşı Şubesi,Hafta Sonu,gross_profit_tl,58723,TL,
2023-05-07,Nişantaşı Şubesi,Hafta Sonu,gross_profit_percent,60.2,,%
2023-05-14,Kadıköy Şubesi,Hafta İçi,covers,328,,masa
2023-05-14,Kadıköy Şubesi,Hafta İçi,avg_check_tl,204,TL,
2023-05-14,Kadıköy Şubesi,Hafta İçi,revenue_tl,66775,TL,
2023-05-14,Kadıköy Şubesi,Hafta İçi,food_cost_tl,20322,TL,
2023-05-14,Kadıköy Şubesi,Hafta İçi,food_cost_percent,30.4,,%
2023-05-14,Kadıköy Şubesi,Hafta İçi,labor_hours,131,,saat
2023-05-14,Kadıköy Şubesi,Hafta İçi,labor_cost_tl,5904,TL,
2023-05-14,Kadıköy Şubesi,Hafta İçi,gross_profit_tl,40549,TL,
2023-05-14,Kadıköy Şubesi,Hafta İçi,gross_profit_percent,60.7,,%
2023-05-14,Kadıköy Şubesi,Hafta Sonu,covers,497,,masa
2023-05-14,Kadıköy Şubesi,Hafta Sonu,avg_check_tl,235,TL,
2023-05-14,Kadıköy Şubesi,Hafta Sonu,revenue_tl,116924,TL,
2023-05-14,Kadıköy Şubesi,Hafta Sonu,food_cost_tl,33729,TL,
2023-05-14,Kadıköy Şubesi,Hafta Sonu,food_cost_percent,28.8,,%
2023-05-14,Kadıköy Şubesi,Hafta Sonu,labor_hours,199,,saat
2023-05-14,Kadıköy Şubesi,Hafta Sonu,labor_cost_tl,8946,TL,
2023-05-14,Kadıköy Şubesi,Hafta Sonu,gross_profit_tl,74249,TL,
2023-05-14,Kadıköy Şubesi,Hafta Sonu,gross_profit_percent,63.5,,%
2023-05-14,Beşiktaş Şubesi,Hafta İçi,covers,378,,masa
2023-05-14,Beşiktaş Şubesi,Hafta İçi,avg_check_tl,243,TL,
2023-05-14,Beşiktaş Şubesi,Hafta İçi,revenue_tl,91714,TL,
2023-05-14,Beşiktaş Şubesi,Hafta İçi,food_cost_tl,26251,TL,
2023-05-14,Beşiktaş Şubesi,Hafta İçi,food_cost_percent,28.6,,%
2023-05-14,Beşiktaş Şubesi,Hafta İçi,labor_hours,151,,saat
2023-05-14,Beşiktaş Şubesi,Hafta İçi,labor_cost_tl,6804,TL,
2023-05-14,Beşiktaş Şubesi,Hafta İçi,gross_profit_tl,58659,TL,
2023-05-14,Beşiktaş Şubesi,Hafta İçi,gross_profit_percent,64,,%
2023-05-14,Beşiktaş Şubesi,Hafta Sonu,covers,524,,masa
2023-05-14,Beşiktaş Şubesi,Hafta Sonu,avg_check_tl,230,TL,
2023-05-14,Beşiktaş Şubesi,Hafta Sonu,revenue_tl,120613,TL,
2023-05-14,Beşiktaş Şubesi,Hafta Sonu,food_cost_tl,39528,TL,
2023-05-14,Beşiktaş Şubesi,Hafta Sonu,food_cost_percent,32.8,,%
2023-05-14,Beşiktaş Şubesi,Hafta Sonu,labor_hours,210,,saat
2023-05-14,Beşiktaş Şubesi,Hafta Sonu,labor_cost_tl,9432,TL,
2023-05-14,Beşiktaş Şubesi,Hafta Sonu,gross_profit_tl,71653,TL,
2023-05-14,Beşiktaş Şubesi,Hafta Sonu,gross_profit_percent,59.4,,%
2023-05-14,Nişantaşı Şubesi,Hafta İçi,covers,307,,masa
2023-05-14,Nişantaşı Şubesi,Hafta İçi,avg_check_tl,217,TL,
2023-05-14,Nişantaşı Şubesi,Hafta İçi,revenue_tl,66659,TL,
2023-05-14,Nişantaşı Şubesi,Hafta İçi,food_cost_tl,21966,TL,
2023-05-14,Nişantaşı Şubesi,Hafta İçi,food_cost_percent,33,,%
2023-05-14,Nişantaşı Şubesi,Hafta İçi,labor_hours,123,,saat
2023-05-14,Nişantaşı Şubesi,Hafta İçi,labor_cost_tl,5526,TL,
2023-05-14,Nişantaşı Şubesi,Hafta İçi,gross_profit_tl,39167,TL,
2023-05-14,Nişantaşı Şubesi,Hafta İçi,gross_profit_percent,58.8,,%
2023-05-14,Nişantaşı Şubesi,Hafta Sonu,covers,501,,masa
2023-05-14,Nişantaşı Şubesi,Hafta Sonu,avg_check_tl,237,TL,
2023-05-14,Nişantaşı Şubesi,Hafta Sonu,revenue_tl,118938,TL,
2023-05-14,Nişantaşı Şubesi,Hafta Sonu,food_cost_tl,33936,TL,
2023-05-14,Nişantaşı Şubesi,Hafta Sonu,food_cost_percent,28.5,,%
2023-05-14,Nişantaşı Şubesi,Hafta Sonu,labor_hours,200,,saat
2023-05-14,Nişantaşı Şubesi,Hafta Sonu,labor_cost_tl,9018,TL,
2023-05-14,Nişantaşı Şubesi,Hafta Sonu,gross_profit_tl,75984,TL,
2023-05-14,Nişantaşı Şubesi,Hafta Sonu,gross_profit_percent,63.9,,%
2023-05-21,Kadıköy Şubesi,Hafta İçi,covers,333,,masa
2023-05-21,Kadıköy Şubesi,Hafta İçi,avg_check_tl,250,TL,
2023-05-21,Kadıköy Şubesi,Hafta İçi,revenue_tl,83194,TL,
2023-05-21,Kadıköy Şubesi,Hafta İçi,food_cost_tl,26225,TL,
2023-05-21,Kadıköy Şubesi,Hafta İçi,food_cost_percent,31.5,,%
2023-05-21,Kadıköy Şubesi,Hafta İçi,labor_hours,133,,saat
2023-05-21,Kadıköy Şubesi,Hafta İçi,labor_cost_tl,5994,TL,
2023-05-21,Kadıköy Şubesi,Hafta İçi,gross_profit_tl,50975,TL,
2023-05-21,Kadıköy Şubesi,Hafta İçi,gross_profit_percent,61.3,,%
2023-05-21,Kadıköy Şubesi,Hafta Sonu,covers,452,,masa
2023-05-21,Kadıköy Şubesi,Hafta Sonu,avg_check_tl,203,TL,
2023-05-21,Kadıköy Şubesi,Hafta Sonu,revenue_tl,91562,TL,
2023-05-21,Kadıköy Şubesi,Hafta Sonu,food_cost_tl,27860,TL,
2023-05-21,Kadıköy Şubesi,Hafta Sonu,food_cost_percent,30.4,,%
2023-05-21,Kadıköy Şubesi,Hafta Sonu,labor_hours,181,,saat
2023-05-21,Kadıköy Şubesi,Hafta Sonu,labor_cost_tl,8136,TL,
2023-05-21,Kadıköy Şubesi,Hafta Sonu,gross_profit_tl,55566,TL,
2023-05-21,Kadıköy Şubesi,Hafta Sonu,gross_profit_percent,60.7,,%
2023-05-21,Beşiktaş Şubesi,Hafta İçi,covers,331,,masa
2023-05-21,Beşiktaş Şubesi,Hafta İçi,avg_check_tl,193,TL,
2023-05-21,Beşiktaş Şubesi,Hafta İçi,revenue_tl,63967,TL,
2023-05-21,Beşiktaş Şubesi,Hafta İçi,food_cost_tl,20612,TL,
2023-05-21,Beşiktaş Şubesi,Hafta İçi,food_cost_percent,32.2,,%
2023-05-21,Beşiktaş Şubesi,Hafta İçi,labor_hours,132,,saat
2023-05-21,Beşiktaş Şubesi,Hafta İçi,labor_cost_tl,5958,TL,
2023-05-21,Beşiktaş Şubesi,Hafta İçi,gross_profit_tl,37396,TL,
2023-05-21,Beşiktaş Şubesi,Hafta İçi,gross_profit_percent,58.5,,%
2023-05-21,Beşiktaş Şubesi,Hafta Sonu,covers,535,,masa
2023-05-21,Beşiktaş Şubesi,Hafta Sonu,avg_check_tl,195,TL,
2023-05-21,Beşiktaş Şubesi,Hafta Sonu,revenue_tl,104288,TL,
2023-05-21,Beşiktaş Şubesi,Hafta Sonu,food_cost_tl,31834,TL,
2023-05-21,Beşiktaş Şubesi,Hafta Sonu,food_cost_percent,30.5,,%
2023-05-21,Beşiktaş Şubesi,Hafta Sonu,labor_hours,214,,saat
2023-05-21,Beşiktaş Şubesi,Hafta Sonu,labor_cost_tl,9630,TL,
2023-05-21,Beşiktaş Şubesi,Hafta Sonu,gross_profit_tl,62823,TL,
2023-05-21,Beşiktaş Şubesi,Hafta Sonu,gross_profit_percent,60.2,,%
2023-05-21,Nişantaşı Şubesi,Hafta İçi,covers,355,,masa
2023-05-21,Nişantaşı Şubesi,Hafta İçi,avg_check_tl,195,TL,
2023-05-21,Nişantaşı Şubesi,Hafta İçi,revenue_tl,69280,TL,
2023-05-21,Nişantaşı Şubesi,Hafta İçi,food_cost_tl,21113,TL,
2023-05-21,Nişantaşı Şubesi,Hafta İçi,food_cost_percent,30.5,,%
2023-05-21,Nişantaşı Şubesi,Hafta İçi,labor_hours,142,,saat
2023-05-21,Nişantaşı Şubesi,Hafta İçi,labor_cost_tl,6390,TL,
2023-05-21,Nişantaşı Şubesi,Hafta İçi,gross_profit_tl,41777,TL,
2023-05-21,Nişantaşı Şubesi,Hafta İçi,gross_profit_percent,60.3,,%
2023-05-21,Nişantaşı Şubesi,Hafta Sonu,covers,540,,masa
2023-05-21,Nişantaşı Şubesi,Hafta Sonu,avg_check_tl,235,TL,
2023-05-21,Nişantaşı Şubesi,Hafta Sonu,revenue_tl,127165,TL,
2023-05-21,Nişantaşı Şubesi,Hafta Sonu,food_cost_tl,40070,TL,
2023-05-21,Nişantaşı Şubesi,Hafta Sonu,food_cost_percent,31.5,,%
2023-05-21,Nişantaşı Şubesi,Hafta Sonu,labor_hours,216,,saat
2023-05-21,Nişantaşı Şubesi,Hafta Sonu,labor_cost_tl,9720,TL,
2023-05-21,Nişantaşı Şubesi,Hafta Sonu,gross_profit_tl,77376,TL,
2023-05-21,Nişantaşı Şubesi,Hafta Sonu,gross_profit_percent,60.8,,%
2023-05-28,Kadıköy Şubesi,Hafta İçi,covers,375,,masa
2023-05-28,Kadıköy Şubesi,Hafta İçi,avg_check_tl,231,TL,
2023-05-28,Kadıköy Şubesi,Hafta İçi,revenue_tl,86795,TL,
2023-05-28,Kadıköy Şubesi,Hafta İçi,food_cost_tl,27160,TL,
2023-05-28,Kadıköy Şubesi,Hafta İçi,food_cost_percent,31.3,,%
2023-05-28,Kadıköy Şubesi,Hafta İçi,labor_hours,150,,saat
2023-05-28,Kadıköy Şubesi,Hafta İçi,labor_cost_tl,6750,TL,
2023-05-28,Kadıköy Şubesi,Hafta İçi,gross_profit_tl,52885,TL,
2023-05-28,Kadıköy Şubesi,Hafta İçi,gross_profit_percent,60.9,,%
2023-05-28,Kadıköy Şubesi,Hafta Sonu,covers,543,,masa
2023-05-28,Kadıköy Şubesi,Hafta Sonu,avg_check_tl,194,TL,
2023-05-28,Kadıköy Şubesi,Hafta Sonu,revenue_tl,105360,TL,
2023-05-28,Kadıköy Şubesi,Hafta Sonu,food_cost_tl,30701,TL,
2023-05-28,Kadıköy Şubesi,Hafta Sonu,food_cost_percent,29.1,,%
2023-05-28,Kadıköy Şubesi,Hafta Sonu,labor_hours,217,,saat
2023-05-28,Kadıköy Şubesi,Hafta Sonu,labor_cost_tl,9774,TL,
2023-05-28,Kadıköy Şubesi,Hafta Sonu,gross_profit_tl,64886,TL,
2023-05-28,Kadıköy Şubesi,Hafta Sonu,gross_profit_percent,61.6,,%
2023-05-28,Beşiktaş Şubesi,Hafta İçi,covers,306,,masa
2023-05-28,Beşiktaş Şubesi,Hafta İçi,avg_check_tl,199,TL,
2023-05-28,Beşiktaş Şubesi,Hafta İçi,revenue_tl,60883,TL,
2023-05-28,Beşiktaş Şubesi,Hafta İçi,food_cost_tl,19268,TL,
2023-05-28,Beşiktaş Şubesi,Hafta İçi,food_cost_percent,31.6,,%
2023-05-28,Beşiktaş Şubesi,Hafta İçi,labor_hours,122,,saat
2023-05-28,Beşiktaş Şubesi,Hafta İçi,labor_cost_tl,5508,TL,
2023-05-28,Beşiktaş Şubesi,Hafta İçi,gross_profit_tl,36107,TL,
2023-05-28,Beşiktaş Şubesi,Hafta İçi,gross_profit_percent,59.3,,%
2023-05-28,Beşiktaş Şubesi,Hafta Sonu,covers,503,,masa
2023-05-28,Beşiktaş Şubesi,Hafta Sonu,avg_check_tl,245,TL,
2023-05-28,Beşiktaş Şubesi,Hafta Sonu,revenue_tl,123308,TL,
2023-05-28,Beşiktaş Şubesi,Hafta Sonu,food_cost_tl,34699,TL,
2023-05-28,Beşiktaş Şubesi,Hafta Sonu,food_cost_percent,28.1,,%
2023-05-28,Beşiktaş Şubesi,Hafta Sonu,labor_hours,201,,saat
2023-05-28,Beşiktaş Şubesi,Hafta Sonu,labor_cost_tl,9054,TL,
2023-05-28,Beşiktaş Şubesi,Hafta Sonu,gross_profit_tl,79555,TL,
2023-05-28,Beşiktaş Şubesi,Hafta Sonu,gross_profit_percent,64.5,,%
2023-05-28,Nişantaşı Şubesi,Hafta İçi,covers,355,,masa
2023-05-28,Nişantaşı Şubesi,Hafta İçi,avg_check_tl,218,TL,
2023-05-28,Nişantaşı Şubesi,Hafta İçi,revenue_tl,77361,TL,
2023-05-28,Nişantaşı Şubesi,Hafta İçi,food_cost_tl,22036,TL,
2023-05-28,Nişantaşı Şubesi,Hafta İçi,food_cost_percent,28.5,,%
2023-05-28,Nişantaşı Şubesi,Hafta İçi,labor_hours,142,,saat
2023-05-28,Nişantaşı Şubesi,Hafta İçi,labor_cost_tl,6390,TL,
2023-05-28,Nişantaşı Şubesi,Hafta İçi,gross_profit_tl,48936,TL,
2023-05-28,Nişantaşı Şubesi,Hafta İçi,gross_profit_percent,63.3,,%
2023-05-28,Nişantaşı Şubesi,Hafta Sonu,covers,493,,masa
2023-05-28,Nişantaşı Şubesi,Hafta Sonu,avg_check_tl,219,TL,
2023-05-28,Nişantaşı Şubesi,Hafta Sonu,revenue_tl,107742,TL,
2023-05-28,Nişantaşı Şubesi,Hafta Sonu,food_cost_tl,32638,TL,
2023-05-28,Nişantaşı Şubesi,Hafta Sonu,food_cost_percent,30.3,,%
2023-05-28,Nişantaşı Şubesi,Hafta Sonu,labor_hours,197,,saat
2023-05-28,Nişantaşı Şubesi,Hafta Sonu,labor_cost_tl,8874,TL,
2023-05-28,Nişantaşı Şubesi,Hafta Sonu,gross_profit_tl,66230,TL,
2023-05-28,Nişantaşı Şubesi,Hafta Sonu,gross_profit_percent,61.5,,%
2023-06-04,Kadıköy Şubesi,Hafta İçi,covers,315,,masa
2023-06-04,Kadıköy Şubesi,Hafta İçi,avg_check_tl,231,TL,
2023-06-04,Kadıköy Şubesi,Hafta İçi,revenue_tl,72870,TL,
2023-06-04,Kadıköy Şubesi,Hafta İçi,food_cost_tl,22846,TL,
2023-06-04,Kadıköy Şubesi,Hafta İçi,food_cost_percent,31.4,,%
2023-06-04,Kadıköy Şubesi,Hafta İçi,labor_hours,126,,saat
2023-06-04,Kadıköy Şubesi,Hafta İçi,labor_cost_tl,5670,TL,
2023-06-04,Kadıköy Şubesi,Hafta İçi,gross_profit_tl,44354,TL,
2023-06-04,Kadıköy Şubesi,Hafta İçi,gross_profit_percent,60.9,,%
2023-06-04,Kadıköy Şubesi,Hafta Sonu,covers,453,,masa
2023-06-04,Kadıköy Şubesi,Hafta Sonu,avg_check_tl,247,TL,
2023-06-04,Kadıköy Şubesi,Hafta Sonu,revenue_tl,111675,TL,
2023-06-04,Kadıköy Şubesi,Hafta Sonu,food_cost_tl,31691,TL,
2023-06-04,Kadıköy Şubesi,Hafta Sonu,food_cost_percent,28.4,,%
2023-06-04,Kadıköy Şubesi,Hafta Sonu,labor_hours,181,,saat
2023-06-04,Kadıköy Şubesi,Hafta Sonu,labor_cost_tl,8154,TL,
2023-06-04,Kadıköy Şubesi,Hafta Sonu,gross_profit_tl,71830,TL,
2023-06-04,Kadıköy Şubesi,Hafta Sonu,gross_profit_percent,64.3,,%
2023-06-04,Beşiktaş Şubesi,Hafta İçi,covers,299,,masa
2023-06-04,Beşiktaş Şubesi,Hafta İçi,avg_check_tl,187,TL,
2023-06-04,Beşiktaş Şubesi,Hafta İçi,revenue_tl,55898,TL,
2023-06-04,Beşiktaş Şubesi,Hafta İçi,food_cost_tl,17063,TL,
2023-06-04,Beşiktaş Şubesi,Hafta İçi,food_cost_percent,30.5,,%
2023-06-04,Beşiktaş Şubesi,Hafta İçi,labor_hours,120,,saat
2023-06-04,Beşiktaş Şubesi,Hafta İçi,labor_cost_tl,5382,TL,
2023-06-04,Beşiktaş Şubesi,Hafta İçi,gross_profit_tl,33453,TL,
2023-06-04,Beşiktaş Şubesi,Hafta İçi,gross_profit_percent,59.8,,%
2023-06-04,Beşiktaş Şubesi,Hafta Sonu,covers,485,,masa
2023-06-04,Beşiktaş Şubesi,Hafta Sonu,avg_check_tl,217,TL,
2023-06-04,Beşiktaş Şubesi,Hafta Sonu,revenue_tl,105430,TL,
2023-06-04,Beşiktaş Şubesi,Hafta Sonu,food_cost_tl,30586,TL,
2023-06-04,Beşiktaş Şubesi,Hafta Sonu,food_cost_percent,29,,%
2023-06-04,Beşiktaş Şubesi,Hafta Sonu,labor_hours,194,,saat
2023-06-04,Beşiktaş Şubesi,Hafta Sonu,labor_cost_tl,8730,TL,
2023-06-04,Beşiktaş Şubesi,Hafta Sonu,gross_profit_tl,66114,TL,
2023-06-04,Beşiktaş Şubesi,Hafta Sonu,gross_profit_percent,62.7,,%
2023-06-04,Nişantaşı Şubesi,Hafta İçi,covers,377,,masa
2023-06-04,Nişantaşı Şubesi,Hafta İçi,avg_check_tl,222,TL,
2023-06-04,Nişantaşı Şubesi,Hafta İçi,revenue_tl,83778,TL,
2023-06-04,Nişantaşı Şubesi,Hafta İçi,food_cost_tl,24445,TL,
2023-06-04,Nişantaşı Şubesi,Hafta İçi,food_cost_percent,29.2,,%
2023-06-04,Nişantaşı Şubesi,Hafta İçi,labor_hours,151,,saat
2023-06-04,Nişantaşı Şubesi,Hafta İçi,labor_cost_tl,6786,TL,
2023-06-04,Nişantaşı Şubesi,Hafta İçi,gross_profit_tl,52547,TL,
2023-06-04,Nişantaşı Şubesi,Hafta İçi,gross_profit_percent,62.7,,%
2023-06-04,Nişantaşı Şubesi,Hafta Sonu,covers,547,,masa
2023-06-04,Nişantaşı Şubesi,Hafta Sonu,avg_check_tl,217,TL,
2023-06-04,Nişantaşı Şubesi,Hafta Sonu,revenue_tl,118779,TL,
2023-06-04,Nişantaşı Şubesi,Hafta Sonu,food_cost_tl,38611,TL,
2023-06-04,Nişantaşı Şubesi,Hafta Sonu,food_cost_percent,32.5,,%
2023-06-04,Nişantaşı Şubesi,Hafta Sonu,labor_hours,219,,saat
2023-06-04,Nişantaşı Şubesi,Hafta Sonu,labor_cost_tl,9846,TL,
2023-06-04,Nişantaşı Şubesi,Hafta Sonu,gross_profit_tl,70322,TL,
2023-06-04,Nişantaşı Şubesi,Hafta Sonu,gross_profit_percent,59.2,,%
2023-06-11,Kadıköy Şubesi,Hafta İçi,covers,337,,masa
2023-06-11,Kadıköy Şubesi,Hafta İçi,avg_check_tl,194,TL,
2023-06-11,Kadıköy Şubesi,Hafta İçi,revenue_tl,65376,TL,
2023-06-11,Kadıköy Şubesi,Hafta İçi,food_cost_tl,20356,TL,
2023-06-11,Kadıköy Şubesi,Hafta İçi,food_cost_percent,31.1,,%
2023-06-11,Kadıköy Şubesi,Hafta İçi,labor_hours,135,,saat
2023-06-11,Kadıköy Şubesi,Hafta İçi,labor_cost_tl,6066,TL,
2023-06-11,Kadıköy Şubesi,Hafta İçi,gross_profit_tl,38954,TL,
2023-06-11,Kadıköy Şubesi,Hafta İçi,gross_profit_percent,59.6,,%
2023-06-11,Kadıköy Şubesi,Hafta Sonu,covers,467,,masa
2023-06-11,Kadıköy Şubesi,Hafta Sonu,avg_check_tl,239,TL,
2023-06-11,Kadıköy Şubesi,Hafta Sonu,revenue_tl,111565,TL,
2023-06-11,Kadıköy Şubesi,Hafta Sonu,food_cost_tl,31785,TL,
2023-06-11,Kadıköy Şubesi,Hafta Sonu,food_cost_percent,28.5,,%
2023-06-11,Kadıköy Şubesi,Hafta Sonu,labor_hours,187,,saat
2023-06-11,Kadıköy Şubesi,Hafta Sonu,labor_cost_tl,8406,TL,
2023-06-11,Kadıköy Şubesi,Hafta Sonu,gross_profit_tl,71374,TL,
2023-06-11,Kadıköy Şubesi,Hafta Sonu,gross_profit_percent,64,,%
2023-06-11,Beşiktaş Şubesi,Hafta İçi,covers,359,,masa
2023-06-11,Beşiktaş Şubesi,Hafta İçi,avg_check_tl,195,TL,
2023-06-11,Beşiktaş Şubesi,Hafta İçi,revenue_tl,70144,TL,
2023-06-11,Beşiktaş Şubesi,Hafta İçi,food_cost_tl,22583,TL,
2023-06-11,Beşiktaş Şubesi,Hafta İçi,food_cost_percent,32.2,,%
2023-06-11,Beşiktaş Şubesi,Hafta İçi,labor_hours,144,,saat
2023-06-11,Beşiktaş Şubesi,Hafta İçi,labor_cost_tl,6462,TL,
2023-06-11,Beşiktaş Şubesi,Hafta İçi,gross_profit_tl,41099,TL,
2023-06-11,Beşiktaş Şubesi,Hafta İçi,gross_profit_percent,58.6,,%
2023-06-11,Beşiktaş Şubesi,Hafta Sonu,covers,506,,masa
2023-06-11,Beşiktaş Şubesi,Hafta Sonu,avg_check_tl,215,TL,
2023-06-11,Beşiktaş Şubesi,Hafta Sonu,revenue_tl,108940,TL,
2023-06-11,Beşiktaş Şubesi,Hafta Sonu,food_cost_tl,32569,TL,
2023-06-11,Beşiktaş Şubesi,Hafta Sonu,food_cost_percent,29.9,,%
2023-06-11,Beşiktaş Şubesi,Hafta Sonu,labor_hours,202,,saat
2023-06-11,Beşiktaş Şubesi,Hafta Sonu,labor_cost_tl,9108,TL,
2023-06-11,Beşiktaş Şubesi,Hafta Sonu,gross_profit_tl,67263,TL,
2023-06-11,Beşiktaş Şubesi,Hafta Sonu,gross_profit_percent,61.7,,%
2023-06-11,Nişantaşı Şubesi,Hafta İçi,covers,309,,masa
2023-06-11,Nişantaşı Şubesi,Hafta İçi,avg_check_tl,232,TL,
2023-06-11,Nişantaşı Şubesi,Hafta İçi,revenue_tl,71738,TL,
2023-06-11,Nişantaşı Şubesi,Hafta İçi,food_cost_tl,23110,TL,
2023-06-11,Nişantaşı Şubesi,Hafta İçi,food_cost_percent,32.2,,%
2023-06-11,Nişantaşı Şubesi,Hafta İçi,labor_hours,124,,saat
2023-06-11,Nişantaşı Şubesi,Hafta İçi,labor_cost_tl,5562,TL,
2023-06-11,Nişantaşı Şubesi,Hafta İçi,gross_profit_tl,43066,TL,
2023-06-11,Nişantaşı Şubesi,Hafta İçi,gross_profit_percent,60,,%
2023-06-11,Nişantaşı Şubesi,Hafta Sonu,covers,495,,masa
2023-06-11,Nişantaşı Şubesi,Hafta Sonu,avg_check_tl,245,TL,
2023-06-11,Nişantaşı Şubesi,Hafta Sonu,revenue_tl,121061,TL,
2023-06-11,Nişantaşı Şubesi,Hafta Sonu,food_cost_tl,36698,TL,
2023-06-11,Nişantaşı Şubesi,Hafta Sonu,food_cost_percent,30.3,,%
2023-06-11,Nişantaşı Şubesi,Hafta Sonu,labor_hours,198,,saat
2023-06-11,Nişantaşı Şubesi,Hafta Sonu,labor_cost_tl,8910,TL,
2023-06-11,Nişantaşı Şubesi,Hafta Sonu,gross_profit_tl,75452,TL,
2023-06-11,Nişantaşı Şubesi,Hafta Sonu,gross_profit_percent,62.3,,%
2023-06-18,Kadıköy Şubesi,Hafta İçi,covers,296,,masa
2023-06-18,Kadıköy Şubesi,Hafta İçi,avg_check_tl,182,TL,
2023-06-18,Kadıköy Şubesi,Hafta İçi,revenue_tl,53749,TL,
2023-06-18,Kadıköy Şubesi,Hafta İçi,food_cost_tl,16973,TL,
2023-06-18,Kadıköy Şubesi,Hafta İçi,food_cost_percent,31.6,,%
2023-06-18,Kadıköy Şubesi,Hafta İçi,labor_hours,118,,saat
2023-06-18,Kadıköy Şubesi,Hafta İçi,labor_cost_tl,5328,TL,
2023-06-18,Kadıköy Şubesi,Hafta İçi,gross_profit_tl,31448,TL,
2023-06-18,Kadıköy Şubesi,Hafta İçi,gross_profit_percent,58.5,,%
2023-06-18,Kadıköy Şubesi,Hafta Sonu,covers,511,,masa
2023-06-18,Kadıköy Şubesi,Hafta Sonu,avg_check_tl,231,TL,
2023-06-18,Kadıköy Şubesi,Hafta Sonu,revenue_tl,118151,TL,
2023-06-18,Kadıköy Şubesi,Hafta Sonu,food_cost_tl,36691,TL,
2023-06-18,Kadıköy Şubesi,Hafta Sonu,food_cost_percent,31.1,,%
2023-06-18,Kadıköy Şubesi,Hafta Sonu,labor_hours,204,,saat
2023-06-18,Kadıköy Şubesi,Hafta Sonu,labor_cost_tl,9198,TL,
2023-06-18,Kadıköy Şubesi,Hafta Sonu,gross_profit_tl,72262,TL,
2023-06-18,Kadıköy Şubesi,Hafta Sonu,gross_profit_percent,61.2,,%
2023-06-18,Beşiktaş Şubesi,Hafta İçi,covers,335,,masa
2023-06-18,Beşiktaş Şubesi,Hafta İçi,avg_check_tl,202,TL,
2023-06-18,Beşiktaş Şubesi,Hafta İçi,revenue_tl,67550,TL,
2023-06-18,Beşiktaş Şubesi,Hafta İçi,food_cost_tl,19055,TL,
2023-06-18,Beşiktaş Şubesi,Hafta İçi,food_cost_percent,28.2,,%
2023-06-18,Beşiktaş Şubesi,Hafta İçi,labor_hours,134,,saat
2023-06-18,Beşiktaş Şubesi,Hafta İçi,labor_cost_tl,6030,TL,
