date,entity,category,metric,value,currency,unit
2023-06-01,Bursa Bayi,Salatalık Tohumu,cogs,5125,TL,
2023-06-01,Bursa Bayi,Salatalık Tohumu,gross_margin,3020,TL,
2023-06-01,Bursa Bayi,Salatalık Tohumu,margin_percent,37.1,,%
2023-06-01,Bursa Bayi,Salatalık Tohumu,inventory_on_hand,2864,,kg
2023-06-01,Bursa Bayi,Patlıcan Tohumu,units_sold,447,,kg
2023-06-01,Bursa Bayi,Patlıcan Tohumu,revenue,6705,TL,
2023-06-01,Bursa Bayi,Patlıcan Tohumu,cogs,4262,TL,
2023-06-01,Bursa Bayi,Patlıcan Tohumu,gross_margin,2443,TL,
2023-06-01,Bursa Bayi,Patlıcan Tohumu,margin_percent,36.4,,%
2023-06-01,Bursa Bayi,Patlıcan Tohumu,inventory_on_hand,2955,,kg
2023-07-01,İzmir Bayi,Buğday Tohumu,units_sold,358,,kg
2023-07-01,İzmir Bayi,Buğday Tohumu,revenue,2864,TL,
2023-07-01,İzmir Bayi,Buğday Tohumu,cogs,1800,TL,
2023-07-01,İzmir Bayi,Buğday Tohumu,gross_margin,1064,TL,
2023-07-01,İzmir Bayi,Buğday Tohumu,margin_percent,37.2,,%
2023-07-01,İzmir Bayi,Buğday Tohumu,inventory_on_hand,2970,,kg
2023-07-01,İzmir Bayi,Mısır Tohumu,units_sold,553,,kg
2023-07-01,İzmir Bayi,Mısır Tohumu,revenue,4424,TL,
2023-07-01,İzmir Bayi,Mısır Tohumu,cogs,2804,TL,
2023-07-01,İzmir Bayi,Mısır Tohumu,gross_margin,1620,TL,
2023-07-01,İzmir Bayi,Mısır Tohumu,margin_percent,36.6,,%
2023-07-01,İzmir Bayi,Mısır Tohumu,inventory_on_hand,2848,,kg
2023-07-01,İzmir Bayi,Domates Tohumu,units_sold,368,,kg
2023-07-01,İzmir Bayi,Domates Tohumu,revenue,9200,TL,
2023-07-01,İzmir Bayi,Domates Tohumu,cogs,5471,TL,
2023-07-01,İzmir Bayi,Domates Tohumu,gross_margin,3729,TL,
2023-07-01,İzmir Bayi,Domates Tohumu,margin_percent,40.5,,%
2023-07-01,İzmir Bayi,Domates Tohumu,inventory_on_hand,2878,,kg
2023-07-01,İzmir Bayi,Biber Tohumu,units_sold,340,,kg
2023-07-01,İzmir Bayi,Biber Tohumu,revenue,8500,TL,
2023-07-01,İzmir Bayi,Biber Tohumu,cogs,4764,TL,
2023-07-01,İzmir Bayi,Biber Tohumu,gross_margin,3736,TL,
2023-07-01,İzmir Bayi,Biber Tohumu,margin_percent,44,,%
2023-07-01,İzmir Bayi,Biber Tohumu,inventory_on_hand,2878,,kg
2023-07-01,İzmir Bayi,Salatalık Tohumu,units_sold,541,,kg
2023-07-01,İzmir Bayi,Salatalık Tohumu,revenue,8115,TL,
2023-07-01,İzmir Bayi,Salatalık Tohumu,cogs,4734,TL,
2023-07-01,İzmir Bayi,Salatalık Tohumu,gross_margin,3381,TL,
2023-07-01,İzmir Bayi,Salatalık Tohumu,margin_percent,41.7,,%
2023-07-01,İzmir Bayi,Salatalık Tohumu,inventory_on_hand,2956,,kg
2023-07-01,İzmir Bayi,Patlıcan Tohumu,units_sold,336,,kg
2023-07-01,İzmir Bayi,Patlıcan Tohumu,revenue,5040,TL,
2023-07-01,İzmir Bayi,Patlıcan Tohumu,cogs,3228,TL,
2023-07-01,İzmir Bayi,Patlıcan Tohumu,gross_margin,1812,TL,
2023-07-01,İzmir Bayi,Patlıcan Tohumu,margin_percent,35.9,,%
2023-07-01,İzmir Bayi,Patlıcan Tohumu,inventory_on_hand,2937,,kg
2023-07-01,Adana Bayi,Buğday Tohumu,units_sold,439,,kg
2023-07-01,Adana Bayi,Buğday Tohumu,revenue,3512,TL,
2023-07-01,Adana Bayi,Buğday Tohumu,cogs,2218,TL,
2023-07-01,Adana Bayi,Buğday Tohumu,gross_margin,1294,TL,
2023-07-01,Adana Bayi,Buğday Tohumu,margin_percent,36.8,,%
2023-07-01,Adana Bayi,Buğday Tohumu,inventory_on_hand,2847,,kg
2023-07-01,Adana Bayi,Mısır Tohumu,units_sold,376,,kg
2023-07-01,Adana Bayi,Mısır Tohumu,revenue,3008,TL,
2023-07-01,Adana Bayi,Mısır Tohumu,cogs,1925,TL,
2023-07-01,Adana Bayi,Mısır Tohumu,gross_margin,1083,TL,
2023-07-01,Adana Bayi,Mısır Tohumu,margin_percent,36,,%
2023-07-01,Adana Bayi,Mısır Tohumu,inventory_on_hand,2879,,kg
2023-07-01,Adana Bayi,Domates Tohumu,units_sold,444,,kg
2023-07-01,Adana Bayi,Domates Tohumu,revenue,11100,TL,
2023-07-01,Adana Bayi,Domates Tohumu,cogs,7207,TL,
2023-07-01,Adana Bayi,Domates Tohumu,gross_margin,3893,TL,
2023-07-01,Adana Bayi,Domates Tohumu,margin_percent,35.1,,%
2023-07-01,Adana Bayi,Domates Tohumu,inventory_on_hand,2859,,kg
2023-07-01,Adana Bayi,Biber Tohumu,units_sold,499,,kg
2023-07-01,Adana Bayi,Biber Tohumu,revenue,12475,TL,
2023-07-01,Adana Bayi,Biber Tohumu,cogs,6969,TL,
2023-07-01,Adana Bayi,Biber Tohumu,gross_margin,5506,TL,
2023-07-01,Adana Bayi,Biber Tohumu,margin_percent,44.1,,%
2023-07-01,Adana Bayi,Biber Tohumu,inventory_on_hand,2958,,kg
2023-07-01,Adana Bayi,Salatalık Tohumu,units_sold,447,,kg
2023-07-01,Adana Bayi,Salatalık Tohumu,revenue,6705,TL,
2023-07-01,Adana Bayi,Salatalık Tohumu,cogs,4201,TL,
2023-07-01,Adana Bayi,Salatalık Tohumu,gross_margin,2504,TL,
2023-07-01,Adana Bayi,Salatalık Tohumu,margin_percent,37.4,,%
2023-07-01,Adana Bayi,Salatalık Tohumu,inventory_on_hand,2956,,kg
2023-07-01,Adana Bayi,Patlıcan Tohumu,units_sold,514,,kg
2023-07-01,Adana Bayi,Patlıcan Tohumu,revenue,7710,TL,
2023-07-01,Adana Bayi,Patlıcan Tohumu,cogs,4828,TL,
2023-07-01,Adana Bayi,Patlıcan Tohumu,gross_margin,2882,TL,
2023-07-01,Adana Bayi,Patlıcan Tohumu,margin_percent,37.4,,%
2023-07-01,Adana Bayi,Patlıcan Tohumu,inventory_on_hand,2882,,kg
2023-07-01,Konya Bayi,Buğday Tohumu,units_sold,491,,kg
2023-07-01,Konya Bayi,Buğday Tohumu,revenue,3928,TL,
2023-07-01,Konya Bayi,Buğday Tohumu,cogs,2431,TL,
2023-07-01,Konya Bayi,Buğday Tohumu,gross_margin,1497,TL,
2023-07-01,Konya Bayi,Buğday Tohumu,margin_percent,38.1,,%
2023-07-01,Konya Bayi,Buğday Tohumu,inventory_on_hand,2921,,kg
2023-07-01,Konya Bayi,Mısır Tohumu,units_sold,309,,kg
2023-07-01,Konya Bayi,Mısır Tohumu,revenue,2472,TL,
2023-07-01,Konya Bayi,Mısır Tohumu,cogs,1499,TL,
2023-07-01,Konya Bayi,Mısır Tohumu,gross_margin,973,TL,
2023-07-01,Konya Bayi,Mısır Tohumu,margin_percent,39.4,,%
2023-07-01,Konya Bayi,Mısır Tohumu,inventory_on_hand,2834,,kg
2023-07-01,Konya Bayi,Domates Tohumu,units_sold,547,,kg
2023-07-01,Konya Bayi,Domates Tohumu,revenue,13675,TL,
2023-07-01,Konya Bayi,Domates Tohumu,cogs,8542,TL,
2023-07-01,Konya Bayi,Domates Tohumu,gross_margin,5133,TL,
2023-07-01,Konya Bayi,Domates Tohumu,margin_percent,37.5,,%
2023-07-01,Konya Bayi,Domates Tohumu,inventory_on_hand,2896,,kg
2023-07-01,Konya Bayi,Biber Tohumu,units_sold,436,,kg
2023-07-01,Konya Bayi,Biber Tohumu,revenue,10900,TL,
2023-07-01,Konya Bayi,Biber Tohumu,cogs,6994,TL,
2023-07-01,Konya Bayi,Biber Tohumu,gross_margin,3906,TL,
2023-07-01,Konya Bayi,Biber Tohumu,margin_percent,35.8,,%
2023-07-01,Konya Bayi,Biber Tohumu,inventory_on_hand,2816,,kg
2023-07-01,Konya Bayi,Salatalık Tohumu,units_sold,355,,kg
2023-07-01,Konya Bayi,Salatalık Tohumu,revenue,5325,TL,
2023-07-01,Konya Bayi,Salatalık Tohumu,cogs,3393,TL,
2023-07-01,Konya Bayi,Salatalık Tohumu,gross_margin,1932,TL,
2023-07-01,Konya Bayi,Salatalık Tohumu,margin_percent,36.3,,%
2023-07-01,Konya Bayi,Salatalık Tohumu,inventory_on_hand,3098,,kg
2023-07-01,Konya Bayi,Patlıcan Tohumu,units_sold,412,,kg
2023-07-01,Konya Bayi,Patlıcan Tohumu,revenue,6180,TL,
2023-07-01,Konya Bayi,Patlıcan Tohumu,cogs,3622,TL,
2023-07-01,Konya Bayi,Patlıcan Tohumu,gross_margin,2558,TL,
2023-07-01,Konya Bayi,Patlıcan Tohumu,margin_percent,41.4,,%
2023-07-01,Konya Bayi,Patlıcan Tohumu,inventory_on_hand,2970,,kg
2023-07-01,Bursa Bayi,Buğday Tohumu,units_sold,469,,kg
2023-07-01,Bursa Bayi,Buğday Tohumu,revenue,3752,TL,
2023-07-01,Bursa Bayi,Buğday Tohumu,cogs,2154,TL,
2023-07-01,Bursa Bayi,Buğday Tohumu,gross_margin,1598,TL,
2023-07-01,Bursa Bayi,Buğday Tohumu,margin_percent,42.6,,%
2023-07-01,Bursa Bayi,Buğday Tohumu,inventory_on_hand,3016,,kg
2023-07-01,Bursa Bayi,Mısır Tohumu,units_sold,535,,kg
2023-07-01,Bursa Bayi,Mısır Tohumu,revenue,4280,TL,
2023-07-01,Bursa Bayi,Mısır Tohumu,cogs,2698,TL,
2023-07-01,Bursa Bayi,Mısır Tohumu,gross_margin,1582,TL,
2023-07-01,Bursa Bayi,Mısır Tohumu,margin_percent,37,,%
2023-07-01,Bursa Bayi,Mısır Tohumu,inventory_on_hand,2915,,kg
2023-07-01,Bursa Bayi,Domates Tohumu,units_sold,565,,kg
2023-07-01,Bursa Bayi,Domates Tohumu,revenue,14125,TL,
2023-07-01,Bursa Bayi,Domates Tohumu,cogs,8989,TL,
2023-07-01,Bursa Bayi,Domates Tohumu,gross_margin,5136,TL,
2023-07-01,Bursa Bayi,Domates Tohumu,margin_percent,36.4,,%
2023-07-01,Bursa Bayi,Domates Tohumu,inventory_on_hand,2911,,kg
2023-07-01,Bursa Bayi,Biber Tohumu,units_sold,381,,kg
2023-07-01,Bursa Bayi,Biber Tohumu,revenue,9525,TL,
2023-07-01,Bursa Bayi,Biber Tohumu,cogs,5469,TL,
2023-07-01,Bursa Bayi,Biber Tohumu,gross_margin,4056,TL,
2023-07-01,Bursa Bayi,Biber Tohumu,margin_percent,42.6,,%
2023-07-01,Bursa Bayi,Biber Tohumu,inventory_on_hand,2969,,kg
2023-07-01,Bursa Bayi,Salatalık Tohumu,units_sold,442,,kg
2023-07-01,Bursa Bayi,Salatalık Tohumu,revenue,6630,TL,
2023-07-01,Bursa Bayi,Salatalık Tohumu,cogs,4202,TL,
2023-07-01,Bursa Bayi,Salatalık Tohumu,gross_margin,2428,TL,
2023-07-01,Bursa Bayi,Salatalık Tohumu,margin_percent,36.6,,%
2023-07-01,Bursa Bayi,Salatalık Tohumu,inventory_on_hand,3044,,kg
2023-07-01,Bursa Bayi,Patlıcan Tohumu,units_sold,550,,kg
2023-07-01,Bursa Bayi,Patlıcan Tohumu,revenue,8250,TL,
2023-07-01,Bursa Bayi,Patlıcan Tohumu,cogs,4770,TL,
2023-07-01,Bursa Bayi,Patlıcan Tohumu,gross_margin,3480,TL,
2023-07-01,Bursa Bayi,Patlıcan Tohumu,margin_percent,42.2,,%
2023-07-01,Bursa Bayi,Patlıcan Tohumu,inventory_on_hand,2806,,kg
2023-08-01,İzmir Bayi,Buğday Tohumu,units_sold,571,,kg
2023-08-01,İzmir Bayi,Buğday Tohumu,revenue,4568,TL,
2023-08-01,İzmir Bayi,Buğday Tohumu,cogs,2682,TL,
2023-08-01,İzmir Bayi,Buğday Tohumu,gross_margin,1886,TL,
2023-08-01,İzmir Bayi,Buğday Tohumu,margin_percent,41.3,,%
2023-08-01,İzmir Bayi,Buğday Tohumu,inventory_on_hand,3023,,kg
2023-08-01,İzmir Bayi,Mısır Tohumu,units_sold,475,,kg
2023-08-01,İzmir Bayi,Mısır Tohumu,revenue,3800,TL,
2023-08-01,İzmir Bayi,Mısır Tohumu,cogs,2289,TL,
2023-08-01,İzmir Bayi,Mısır Tohumu,gross_margin,1511,TL,
2023-08-01,İzmir Bayi,Mısır Tohumu,margin_percent,39.8,,%
2023-08-01,İzmir Bayi,Mısır Tohumu,inventory_on_hand,3004,,kg
2023-08-01,İzmir Bayi,Domates Tohumu,units_sold,467,,kg
2023-08-01,İzmir Bayi,Domates Tohumu,revenue,11675,TL,
2023-08-01,İzmir Bayi,Domates Tohumu,cogs,6662,TL,
2023-08-01,İzmir Bayi,Domates Tohumu,gross_margin,5013,TL,
2023-08-01,İzmir Bayi,Domates Tohumu,margin_percent,42.9,,%
2023-08-01,İzmir Bayi,Domates Tohumu,inventory_on_hand,2989,,kg
2023-08-01,İzmir Bayi,Biber Tohumu,units_sold,470,,kg
2023-08-01,İzmir Bayi,Biber Tohumu,revenue,11750,TL,
2023-08-01,İzmir Bayi,Biber Tohumu,cogs,6936,TL,
2023-08-01,İzmir Bayi,Biber Tohumu,gross_margin,4814,TL,
2023-08-01,İzmir Bayi,Biber Tohumu,margin_percent,41,,%
2023-08-01,İzmir Bayi,Biber Tohumu,inventory_on_hand,3093,,kg
2023-08-01,İzmir Bayi,Salatalık Tohumu,units_sold,530,,kg
2023-08-01,İzmir Bayi,Salatalık Tohumu,revenue,7950,TL,
2023-08-01,İzmir Bayi,Salatalık Tohumu,cogs,4867,TL,
2023-08-01,İzmir Bayi,Salatalık Tohumu,gross_margin,3083,TL,
2023-08-01,İzmir Bayi,Salatalık Tohumu,margin_percent,38.8,,%
2023-08-01,İzmir Bayi,Salatalık Tohumu,inventory_on_hand,2971,,kg
2023-08-01,İzmir Bayi,Patlıcan Tohumu,units_sold,511,,kg
2023-08-01,İzmir Bayi,Patlıcan Tohumu,revenue,7665,TL,
2023-08-01,İzmir Bayi,Patlıcan Tohumu,cogs,4505,TL,
2023-08-01,İzmir Bayi,Patlıcan Tohumu,gross_margin,3160,TL,
2023-08-01,İzmir Bayi,Patlıcan Tohumu,margin_percent,41.2,,%
2023-08-01,İzmir Bayi,Patlıcan Tohumu,inventory_on_hand,3033,,kg
2023-08-01,Adana Bayi,Buğday Tohumu,units_sold,527,,kg
2023-08-01,Adana Bayi,Buğday Tohumu,revenue,4216,TL,
2023-08-01,Adana Bayi,Buğday Tohumu,cogs,2499,TL,
2023-08-01,Adana Bayi,Buğday Tohumu,gross_margin,1717,TL,
2023-08-01,Adana Bayi,Buğday Tohumu,margin_percent,40.7,,%
2023-08-01,Adana Bayi,Buğday Tohumu,inventory_on_hand,2991,,kg
2023-08-01,Adana Bayi,Mısır Tohumu,units_sold,425,,kg
2023-08-01,Adana Bayi,Mısır Tohumu,revenue,3400,TL,
2023-08-01,Adana Bayi,Mısır Tohumu,cogs,2183,TL,
2023-08-01,Adana Bayi,Mısır Tohumu,gross_margin,1217,TL,
2023-08-01,Adana Bayi,Mısır Tohumu,margin_percent,35.8,,%
2023-08-01,Adana Bayi,Mısır Tohumu,inventory_on_hand,2894,,kg
2023-08-01,Adana Bayi,Domates Tohumu,units_sold,583,,kg
2023-08-01,Adana Bayi,Domates Tohumu,revenue,14575,TL,
2023-08-01,Adana Bayi,Domates Tohumu,cogs,9035,TL,
2023-08-01,Adana Bayi,Domates Tohumu,gross_margin,5540,TL,
2023-08-01,Adana Bayi,Domates Tohumu,margin_percent,38,,%
2023-08-01,Adana Bayi,Domates Tohumu,inventory_on_hand,2980,,kg
2023-08-01,Adana Bayi,Biber Tohumu,units_sold,401,,kg
2023-08-01,Adana Bayi,Biber Tohumu,revenue,10025,TL,
2023-08-01,Adana Bayi,Biber Tohumu,cogs,5724,TL,
2023-08-01,Adana Bayi,Biber Tohumu,gross_margin,4301,TL,
2023-08-01,Adana Bayi,Biber Tohumu,margin_percent,42.9,,%
2023-08-01,Adana Bayi,Biber Tohumu,inventory_on_hand,3023,,kg
2023-08-01,Adana Bayi,Salatalık Tohumu,units_sold,333,,kg
2023-08-01,Adana Bayi,Salatalık Tohumu,revenue,4995,TL,
2023-08-01,Adana Bayi,Salatalık Tohumu,cogs,2845,TL,
2023-08-01,Adana Bayi,Salatalık Tohumu,gross_margin,2150,TL,
2023-08-01,Adana Bayi,Salatalık Tohumu,margin_percent,43,,%
2023-08-01,Adana Bayi,Salatalık Tohumu,inventory_on_hand,3028,,kg
2023-08-01,Adana Bayi,Patlıcan Tohumu,units_sold,520,,kg
2023-08-01,Adana Bayi,Patlıcan Tohumu,revenue,7800,TL,
2023-08-01,Adana Bayi,Patlıcan Tohumu,cogs,4656,TL,
2023-08-01,Adana Bayi,Patlıcan Tohumu,gross_margin,3144,TL,
2023-08-01,Adana Bayi,Patlıcan Tohumu,margin_percent,40.3,,%
2023-08-01,Adana Bayi,Patlıcan Tohumu,inventory_on_hand,2826,,kg
2023-08-01,Konya Bayi,Buğday Tohumu,units_sold,561,,kg
2023-08-01,Konya Bayi,Buğday Tohumu,revenue,4488,TL,
2023-08-01,Konya Bayi,Buğday Tohumu,cogs,2617,TL,
2023-08-01,Konya Bayi,Buğday Tohumu,gross_margin,1871,TL,
2023-08-01,Konya Bayi,Buğday Tohumu,margin_percent,41.7,,%
2023-08-01,Konya Bayi,Buğday Tohumu,inventory_on_hand,2885,,kg
2023-08-01,Konya Bayi,Mısır Tohumu,units_sold,346,,kg
2023-08-01,Konya Bayi,Mısır Tohumu,revenue,2768,TL,
2023-08-01,Konya Bayi,Mısır Tohumu,cogs,1537,TL,
2023-08-01,Konya Bayi,Mısır Tohumu,gross_margin,1231,TL,
2023-08-01,Konya Bayi,Mısır Tohumu,margin_percent,44.5,,%
2023-08-01,Konya Bayi,Mısır Tohumu,inventory_on_hand,2987,,kg
2023-08-01,Konya Bayi,Domates Tohumu,units_sold,586,,kg
2023-08-01,Konya Bayi,Domates Tohumu,revenue,14650,TL,
2023-08-01,Konya Bayi,Domates Tohumu,cogs,9432,TL,
2023-08-01,Konya Bayi,Domates Tohumu,gross_margin,5218,TL,
2023-08-01,Konya Bayi,Domates Tohumu,margin_percent,35.6,,%
2023-08-01,Konya Bayi,Domates Tohumu,inventory_on_hand,3044,,kg
2023-08-01,Konya Bayi,Biber Tohumu,units_sold,565,,kg
2023-08-01,Konya Bayi,Biber Tohumu,revenue,14125,TL,
2023-08-01,Konya Bayi,Biber Tohumu,cogs,7986,TL,
2023-08-01,Konya Bayi,Biber Tohumu,gross_margin,6139,TL,
2023-08-01,Konya Bayi,Biber Tohumu,margin_percent,43.5,,%
2023-08-01,Konya Bayi,Biber Tohumu,inventory_on_hand,2949,,kg
2023-08-01,Konya Bayi,Salatalık Tohumu,units_sold,415,,kg
2023-08-01,Konya Bayi,Salatalık Tohumu,revenue,6225,TL,
2023-08-01,Konya Bayi,Salatalık Tohumu,cogs,3600,TL,
2023-08-01,Konya Bayi,Salatalık Tohumu,gross_margin,2625,TL,
2023-08-01,Konya Bayi,Salatalık Tohumu,margin_percent,42.2,,%
2023-08-01,Konya Bayi,Salatalık Tohumu,inventory_on_hand,2937,,kg
2023-08-01,Konya Bayi,Patlıcan Tohumu,units_sold,381,,kg
2023-08-01,Konya Bayi,Patlıcan Tohumu,revenue,5715,TL,
2023-08-01,Konya Bayi,Patlıcan Tohumu,cogs,3597,TL,
2023-08-01,Konya Bayi,Patlıcan Tohumu,gross_margin,2118,TL,
2023-08-01,Konya Bayi,Patlıcan Tohumu,margin_percent,37.1,,%
2023-08-01,Konya Bayi,Patlıcan Tohumu,inventory_on_hand,2932,,kg
2023-08-01,Bursa Bayi,Buğday Tohumu,units_sold,579,,kg
2023-08-01,Bursa Bayi,Buğday Tohumu,revenue,4632,TL,
2023-08-01,Bursa Bayi,Buğday Tohumu,cogs,2983,TL,
2023-08-01,Bursa Bayi,Buğday Tohumu,gross_margin,1649,TL,
2023-08-01,Bursa Bayi,Buğday Tohumu,margin_percent,35.6,,%
2023-08-01,Bursa Bayi,Buğday Tohumu,inventory_on_hand,2802,,kg
2023-08-01,Bursa Bayi,Mısır Tohumu,units_sold,579,,kg
2023-08-01,Bursa Bayi,Mısır Tohumu,revenue,4632,TL,
2023-08-01,Bursa Bayi,Mısır Tohumu,cogs,2826,TL,
2023-08-01,Bursa Bayi,Mısır Tohumu,gross_margin,1806,TL,
2023-08-01,Bursa Bayi,Mısır Tohumu,margin_percent,39,,%
2023-08-01,Bursa Bayi,Mısır Tohumu,inventory_on_hand,3073,,kg
2023-08-01,Bursa Bayi,Domates Tohumu,units_sold,499,,kg
2023-08-01,Bursa Bayi,Domates Tohumu,revenue,12475,TL,
2023-08-01,Bursa Bayi,Domates Tohumu,cogs,7607,TL,
2023-08-01,Bursa Bayi,Domates Tohumu,gross_margin,4868,TL,
2023-08-01,Bursa Bayi,Domates Tohumu,margin_percent,39,,%
2023-08-01,Bursa Bayi,Domates Tohumu,inventory_on_hand,2818,,kg
2023-08-01,Bursa Bayi,Biber Tohumu,units_sold,557,,kg
2023-08-01,Bursa Bayi,Biber Tohumu,revenue,13925,TL,
2023-08-01,Bursa Bayi,Biber Tohumu,cogs,8654,TL,
2023-08-01,Bursa Bayi,Biber Tohumu,gross_margin,5271,TL,
2023-08-01,Bursa Bayi,Biber Tohumu,margin_percent,37.9,,%
2023-08-01,Bursa Bayi,Biber Tohumu,inventory_on_hand,2862,,kg
2023-08-01,Bursa Bayi,Salatalık Tohumu,units_sold,499,,kg
2023-08-01,Bursa Bayi,Salatalık Tohumu,revenue,7485,TL,
2023-08-01,Bursa Bayi,Salatalık Tohumu,cogs,4197,TL,
2023-08-01,Bursa Bayi,Salatalık Tohumu,gross_margin,3288,TL,
2023-08-01,Bursa Bayi,Salatalık Tohumu,margin_percent,43.9,,%
2023-08-01,Bursa Bayi,Salatalık Tohumu,inventory_on_hand,3057,,kg
2023-08-01,Bursa Bayi,Patlıcan Tohumu,units_sold,409,,kg
2023-08-01,Bursa Bayi,Patlıcan Tohumu,revenue,6135,TL,
2023-08-01,Bursa Bayi,Patlıcan Tohumu,cogs,3712,TL,
2023-08-01,Bursa Bayi,Patlıcan Tohumu,gross_margin,2423,TL,
2023-08-01,Bursa Bayi,Patlıcan Tohumu,margin_percent,39.5,,%
2023-08-01,Bursa Bayi,Patlıcan Tohumu,inventory_on_hand,2832,,kg
2023-09-01,İzmir Bayi,Buğday Tohumu,units_sold,988,,kg
2023-09-01,İzmir Bayi,Buğday Tohumu,revenue,7904,TL,
2023-09-01,İzmir Bayi,Buğday Tohumu,cogs,4591,TL,
2023-09-01,İzmir Bayi,Buğday Tohumu,gross_margin,3313,TL,
2023-09-01,İzmir Bayi,Buğday Tohumu,margin_percent,41.9,,%
2023-09-01,İzmir Bayi,Buğday Tohumu,inventory_on_hand,1446,,kg
2023-09-01,İzmir Bayi,Mısır Tohumu,units_sold,1158,,kg
2023-09-01,İzmir Bayi,Mısır Tohumu,revenue,9264,TL,
2023-09-01,İzmir Bayi,Mısır Tohumu,cogs,5235,TL,
2023-09-01,İzmir Bayi,Mısır Tohumu,gross_margin,4029,TL,
2023-09-01,İzmir Bayi,Mısır Tohumu,margin_percent,43.5,,%
2023-09-01,İzmir Bayi,Mısır Tohumu,inventory_on_hand,1411,,kg
2023-09-01,İzmir Bayi,Domates Tohumu,units_sold,877,,kg
2023-09-01,İzmir Bayi,Domates Tohumu,revenue,21925,TL,
2023-09-01,İzmir Bayi,Domates Tohumu,cogs,13420,TL,
2023-09-01,İzmir Bayi,Domates Tohumu,gross_margin,8505,TL,
2023-09-01,İzmir Bayi,Domates Tohumu,margin_percent,38.8,,%
2023-09-01,İzmir Bayi,Domates Tohumu,inventory_on_hand,1442,,kg
2023-09-01,İzmir Bayi,Biber Tohumu,units_sold,1219,,kg
2023-09-01,İzmir Bayi,Biber Tohumu,revenue,30475,TL,
2023-09-01,İzmir Bayi,Biber Tohumu,cogs,17302,TL,
2023-09-01,İzmir Bayi,Biber Tohumu,gross_margin,13173,TL,
2023-09-01,İzmir Bayi,Biber Tohumu,margin_percent,43.2,,%
2023-09-01,İzmir Bayi,Biber Tohumu,inventory_on_hand,1536,,kg
2023-09-01,İzmir Bayi,Salatalık Tohumu,units_sold,1111,,kg
2023-09-01,İzmir Bayi,Salatalık Tohumu,revenue,16665,TL,
2023-09-01,İzmir Bayi,Salatalık Tohumu,cogs,9499,TL,
2023-09-01,İzmir Bayi,Salatalık Tohumu,gross_margin,7166,TL,
2023-09-01,İzmir Bayi,Salatalık Tohumu,margin_percent,43,,%
2023-09-01,İzmir Bayi,Salatalık Tohumu,inventory_on_hand,1516,,kg
2023-09-01,İzmir Bayi,Patlıcan Tohumu,units_sold,952,,kg
2023-09-01,İzmir Bayi,Patlıcan Tohumu,revenue,14280,TL,
2023-09-01,İzmir Bayi,Patlıcan Tohumu,cogs,9061,TL,
2023-09-01,İzmir Bayi,Patlıcan Tohumu,gross_margin,5219,TL,
2023-09-01,İzmir Bayi,Patlıcan Tohumu,margin_percent,36.5,,%
2023-09-01,İzmir Bayi,Patlıcan Tohumu,inventory_on_hand,1497,,kg
2023-09-01,Adana Bayi,Buğday Tohumu,units_sold,921,,kg
2023-09-01,Adana Bayi,Buğday Tohumu,revenue,7368,TL,
2023-09-01,Adana Bayi,Buğday Tohumu,cogs,4141,TL,
2023-09-01,Adana Bayi,Buğday Tohumu,gross_margin,3227,TL,
2023-09-01,Adana Bayi,Buğday Tohumu,margin_percent,43.8,,%
2023-09-01,Adana Bayi,Buğday Tohumu,inventory_on_hand,1532,,kg
2023-09-01,Adana Bayi,Mısır Tohumu,units_sold,1203,,kg
2023-09-01,Adana Bayi,Mısır Tohumu,revenue,9624,TL,
2023-09-01,Adana Bayi,Mısır Tohumu,cogs,6244,TL,
2023-09-01,Adana Bayi,Mısır Tohumu,gross_margin,3380,TL,
2023-09-01,Adana Bayi,Mısır Tohumu,margin_percent,35.1,,%
2023-09-01,Adana Bayi,Mısır Tohumu,inventory_on_hand,1414,,kg
2023-09-01,Adana Bayi,Domates Tohumu,units_sold,1203,,kg
2023-09-01,Adana Bayi,Domates Tohumu,revenue,30075,TL,
2023-09-01,Adana Bayi,Domates Tohumu,cogs,18898,TL,
2023-09-01,Adana Bayi,Domates Tohumu,gross_margin,11177,TL,
2023-09-01,Adana Bayi,Domates Tohumu,margin_percent,37.2,,%
2023-09-01,Adana Bayi,Domates Tohumu,inventory_on_hand,1642,,kg
2023-09-01,Adana Bayi,Biber Tohumu,units_sold,1016,,kg
2023-09-01,Adana Bayi,Biber Tohumu,revenue,25400,TL,
2023-09-01,Adana Bayi,Biber Tohumu,cogs,16284,TL,
2023-09-01,Adana Bayi,Biber Tohumu,gross_margin,9116,TL,
2023-09-01,Adana Bayi,Biber Tohumu,margin_percent,35.9,,%
2023-09-01,Adana Bayi,Biber Tohumu,inventory_on_hand,1419,,kg
2023-09-01,Adana Bayi,Salatalık Tohumu,units_sold,738,,kg
2023-09-01,Adana Bayi,Salatalık Tohumu,revenue,11070,TL,
2023-09-01,Adana Bayi,Salatalık Tohumu,cogs,7063,TL,
2023-09-01,Adana Bayi,Salatalık Tohumu,gross_margin,4007,TL,
2023-09-01,Adana Bayi,Salatalık Tohumu,margin_percent,36.2,,%
2023-09-01,Adana Bayi,Salatalık Tohumu,inventory_on_hand,1580,,kg
2023-09-01,Adana Bayi,Patlıcan Tohumu,units_sold,794,,kg
2023-09-01,Adana Bayi,Patlıcan Tohumu,revenue,11910,TL,
